Scode,Coname,Date,Time,Weektime,Tradetm_dum,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
002155,湖南黄金,2022-01-30,0:00-24:00,星期日,0,4,2,1,1,3989,8
600489,中金黄金,2022-01-30,0:00-24:00,星期日,0,10,1,1,8,9830,11
600547,山东黄金,2022-01-30,0:00-24:00,星期日,0,4,2,0,2,4491,9
600916,中国黄金,2022-01-30,0:00-24:00,星期日,0,1,1,0,0,693,5
600988,赤峰黄金,2022-01-30,0:00-24:00,星期日,0,8,1,0,7,3667,14
002155,湖南黄金,2022-01-31,0:00-9:00,星期一,0,1,1,0,0,724,2
600489,中金黄金,2022-01-31,0:00-9:00,星期一,0,1,0,1,0,804,2
002155,湖南黄金,2022-01-31,9:00-15:00,星期一,1,1,0,0,1,428,0
600489,中金黄金,2022-01-31,9:00-15:00,星期一,1,3,0,0,3,1881,3
600547,山东黄金,2022-01-31,9:00-15:00,星期一,1,1,0,0,1,447,0
600988,赤峰黄金,2022-01-31,9:00-15:00,星期一,1,1,0,0,1,419,1
601069,西部黄金,2022-01-31,9:00-15:00,星期一,1,1,0,0,1,393,0
000975,银泰黄金,2022-02-01,15:00-9:00,星期二,0,4,3,0,1,1638,0
002155,湖南黄金,2022-02-01,15:00-9:00,星期二,0,4,3,0,1,2658,10
600489,中金黄金,2022-02-01,15:00-9:00,星期二,0,6,4,0,2,3749,9
600547,山东黄金,2022-02-01,15:00-9:00,星期二,0,3,3,0,0,1211,0
600916,中国黄金,2022-02-01,15:00-9:00,星期二,0,2,2,0,0,579,0
600988,赤峰黄金,2022-02-01,15:00-9:00,星期二,0,4,2,0,2,3206,23
601069,西部黄金,2022-02-01,15:00-9:00,星期二,0,1,1,0,0,561,3
000975,银泰黄金,2022-02-01,9:00-15:00,星期二,1,1,1,0,0,492,0
002155,湖南黄金,2022-02-01,9:00-15:00,星期二,1,1,0,0,1,1044,6
600489,中金黄金,2022-02-01,9:00-15:00,星期二,1,2,0,1,1,1767,10
600547,山东黄金,2022-02-01,9:00-15:00,星期二,1,1,1,0,0,890,3
600988,赤峰黄金,2022-02-01,9:00-15:00,星期二,1,2,1,0,1,2484,15
000975,银泰黄金,2022-02-02,15:00-9:00,星期三,0,1,0,0,1,1131,2
002155,湖南黄金,2022-02-02,15:00-9:00,星期三,0,3,1,0,2,2061,9
600489,中金黄金,2022-02-02,15:00-9:00,星期三,0,3,1,0,2,3328,11
600547,山东黄金,2022-02-02,15:00-9:00,星期三,0,1,0,0,1,1067,8
600988,赤峰黄金,2022-02-02,15:00-9:00,星期三,0,3,2,0,1,2158,9
601069,西部黄金,2022-02-02,15:00-9:00,星期三,0,1,1,0,0,468,2
002155,湖南黄金,2022-02-02,9:00-15:00,星期三,1,1,1,0,0,560,2
600988,赤峰黄金,2022-02-02,9:00-15:00,星期三,1,2,0,0,2,833,1
002155,湖南黄金,2022-02-03,15:00-9:00,星期四,0,6,2,1,3,3052,7
600489,中金黄金,2022-02-03,15:00-9:00,星期四,0,1,0,0,1,514,0
600916,中国黄金,2022-02-03,15:00-9:00,星期四,0,2,1,0,1,989,2
600988,赤峰黄金,2022-02-03,15:00-9:00,星期四,0,6,2,0,4,2688,5
002155,湖南黄金,2022-02-03,9:00-15:00,星期四,1,3,2,0,1,4048,9
600547,山东黄金,2022-02-03,9:00-15:00,星期四,1,2,1,0,1,1929,5
600916,中国黄金,2022-02-03,9:00-15:00,星期四,1,1,0,0,1,3525,1
600988,赤峰黄金,2022-02-03,9:00-15:00,星期四,1,4,0,1,3,1608,7
601069,西部黄金,2022-02-03,9:00-15:00,星期四,1,1,0,0,1,609,3
002155,湖南黄金,2022-02-04,15:00-24:00,星期五,0,3,0,1,2,2081,7
600489,中金黄金,2022-02-04,15:00-24:00,星期五,0,3,0,0,3,2178,12
600547,山东黄金,2022-02-04,15:00-24:00,星期五,0,4,2,1,1,3147,1
600916,中国黄金,2022-02-04,15:00-24:00,星期五,0,1,0,1,0,236,1
600988,赤峰黄金,2022-02-04,15:00-24:00,星期五,0,4,0,0,4,1966,4
601069,西部黄金,2022-02-04,15:00-24:00,星期五,0,1,1,0,0,677,3
000975,银泰黄金,2022-02-04,15:00-9:00,星期五,0,1,1,0,0,427,0
002155,湖南黄金,2022-02-04,15:00-9:00,星期五,0,2,1,0,1,812,1
600489,中金黄金,2022-02-04,15:00-9:00,星期五,0,3,1,1,1,1813,3
600547,山东黄金,2022-02-04,15:00-9:00,星期五,0,3,0,1,2,1383,2
600988,赤峰黄金,2022-02-04,15:00-9:00,星期五,0,4,2,0,2,4940,27
601069,西部黄金,2022-02-04,15:00-9:00,星期五,0,3,0,2,1,922,1
000975,银泰黄金,2022-02-04,9:00-15:00,星期五,1,1,1,0,0,931,8
600489,中金黄金,2022-02-04,9:00-15:00,星期五,1,2,1,1,0,1154,1
600547,山东黄金,2022-02-04,9:00-15:00,星期五,1,1,0,1,0,339,1
600988,赤峰黄金,2022-02-04,9:00-15:00,星期五,1,2,1,0,1,1711,16
601069,西部黄金,2022-02-04,9:00-15:00,星期五,1,3,0,2,1,1059,2
002155,湖南黄金,2022-02-05,0:00-24:00,星期六,0,3,0,0,3,3294,15
600489,中金黄金,2022-02-05,0:00-24:00,星期六,0,1,0,0,1,23930,152
600547,山东黄金,2022-02-05,0:00-24:00,星期六,0,4,2,0,2,1812,1
600916,中国黄金,2022-02-05,0:00-24:00,星期六,0,2,1,0,1,407,0
600988,赤峰黄金,2022-02-05,0:00-24:00,星期六,0,6,0,2,4,2825,20
000975,银泰黄金,2022-02-06,0:00-24:00,星期日,0,4,2,0,2,1613,4
002155,湖南黄金,2022-02-06,0:00-24:00,星期日,0,8,2,1,5,4523,20
600489,中金黄金,2022-02-06,0:00-24:00,星期日,0,7,2,0,5,3631,14
600547,山东黄金,2022-02-06,0:00-24:00,星期日,0,6,1,0,5,3546,8
600916,中国黄金,2022-02-06,0:00-24:00,星期日,0,2,1,0,1,678,6
600988,赤峰黄金,2022-02-06,0:00-24:00,星期日,0,2,0,0,2,816,8
601069,西部黄金,2022-02-06,0:00-24:00,星期日,0,7,2,0,5,1719,8
002155,湖南黄金,2022-02-07,0:00-9:00,星期一,0,2,1,0,1,1675,7
600547,山东黄金,2022-02-07,0:00-9:00,星期一,0,1,0,0,1,342,3
600988,赤峰黄金,2022-02-07,0:00-9:00,星期一,0,3,1,1,1,2669,25
000975,银泰黄金,2022-02-07,9:00-15:00,星期一,1,11,2,1,8,2573,5
002155,湖南黄金,2022-02-07,9:00-15:00,星期一,1,94,33,11,50,18837,94
600489,中金黄金,2022-02-07,9:00-15:00,星期一,1,53,16,9,28,15456,148
600547,山东黄金,2022-02-07,9:00-15:00,星期一,1,31,13,6,12,7824,32
600916,中国黄金,2022-02-07,9:00-15:00,星期一,1,18,6,3,9,2552,16
600988,赤峰黄金,2022-02-07,9:00-15:00,星期一,1,49,18,6,25,11277,83
601069,西部黄金,2022-02-07,9:00-15:00,星期一,1,10,5,1,4,2293,11
000975,银泰黄金,2022-02-08,15:00-9:00,星期二,0,6,2,0,4,2098,4
002155,湖南黄金,2022-02-08,15:00-9:00,星期二,0,32,11,6,15,11603,44
600489,中金黄金,2022-02-08,15:00-9:00,星期二,0,20,7,0,13,6574,38
600547,山东黄金,2022-02-08,15:00-9:00,星期二,0,13,7,1,5,7781,48
600916,中国黄金,2022-02-08,15:00-9:00,星期二,0,17,4,3,10,9754,48
600988,赤峰黄金,2022-02-08,15:00-9:00,星期二,0,16,5,3,8,6159,49
601069,西部黄金,2022-02-08,15:00-9:00,星期二,0,9,6,0,3,2069,0
000975,银泰黄金,2022-02-08,9:00-15:00,星期二,1,6,5,0,1,2374,3
002155,湖南黄金,2022-02-08,9:00-15:00,星期二,1,50,20,5,25,11003,62
600489,中金黄金,2022-02-08,9:00-15:00,星期二,1,33,11,3,19,8736,53
600547,山东黄金,2022-02-08,9:00-15:00,星期二,1,22,7,1,14,5107,23
600916,中国黄金,2022-02-08,9:00-15:00,星期二,1,53,12,8,33,8997,82
600988,赤峰黄金,2022-02-08,9:00-15:00,星期二,1,31,6,4,21,6240,43
601069,西部黄金,2022-02-08,9:00-15:00,星期二,1,14,5,1,8,3880,16
000975,银泰黄金,2022-02-09,15:00-9:00,星期三,0,8,2,1,5,2383,18
002155,湖南黄金,2022-02-09,15:00-9:00,星期三,0,29,16,1,12,13469,60
600489,中金黄金,2022-02-09,15:00-9:00,星期三,0,18,3,2,13,5695,34
600547,山东黄金,2022-02-09,15:00-9:00,星期三,0,9,4,0,5,4830,9
600916,中国黄金,2022-02-09,15:00-9:00,星期三,0,18,5,0,13,3300,18
600988,赤峰黄金,2022-02-09,15:00-9:00,星期三,0,23,10,3,10,12374,95
601069,西部黄金,2022-02-09,15:00-9:00,星期三,0,13,2,1,10,2954,7
000975,银泰黄金,2022-02-09,9:00-15:00,星期三,1,8,4,0,4,2575,23
002155,湖南黄金,2022-02-09,9:00-15:00,星期三,1,45,22,4,19,11002,61
600489,中金黄金,2022-02-09,9:00-15:00,星期三,1,34,7,10,17,7391,73
600547,山东黄金,2022-02-09,9:00-15:00,星期三,1,30,10,6,14,5931,13
600916,中国黄金,2022-02-09,9:00-15:00,星期三,1,66,20,15,31,9103,66
600988,赤峰黄金,2022-02-09,9:00-15:00,星期三,1,73,29,6,38,12023,62
601069,西部黄金,2022-02-09,9:00-15:00,星期三,1,16,4,2,10,3756,11
000975,银泰黄金,2022-02-10,15:00-9:00,星期四,0,7,1,1,5,2819,11
002155,湖南黄金,2022-02-10,15:00-9:00,星期四,0,24,9,2,13,13271,92
600489,中金黄金,2022-02-10,15:00-9:00,星期四,0,37,15,3,19,11081,65
600547,山东黄金,2022-02-10,15:00-9:00,星期四,0,19,10,0,9,6856,15
600916,中国黄金,2022-02-10,15:00-9:00,星期四,0,39,13,5,21,7331,40
600988,赤峰黄金,2022-02-10,15:00-9:00,星期四,0,23,13,2,8,6490,29
601069,西部黄金,2022-02-10,15:00-9:00,星期四,0,9,4,0,5,2256,10
000975,银泰黄金,2022-02-10,9:00-15:00,星期四,1,15,6,2,7,3698,26
002155,湖南黄金,2022-02-10,9:00-15:00,星期四,1,59,16,3,40,13736,49
600489,中金黄金,2022-02-10,9:00-15:00,星期四,1,53,8,8,37,10646,48
600547,山东黄金,2022-02-10,9:00-15:00,星期四,1,38,9,4,25,7927,56
600916,中国黄金,2022-02-10,9:00-15:00,星期四,1,176,54,24,98,21753,117
600988,赤峰黄金,2022-02-10,9:00-15:00,星期四,1,37,13,3,21,8594,53
601069,西部黄金,2022-02-10,9:00-15:00,星期四,1,17,5,3,9,4598,26
000975,银泰黄金,2022-02-11,15:00-24:00,星期五,0,4,2,1,1,958,0
002155,湖南黄金,2022-02-11,15:00-24:00,星期五,0,16,4,1,11,7715,75
600489,中金黄金,2022-02-11,15:00-24:00,星期五,0,9,1,1,7,2067,11
600547,山东黄金,2022-02-11,15:00-24:00,星期五,0,18,7,2,9,6769,14
600916,中国黄金,2022-02-11,15:00-24:00,星期五,0,17,6,1,10,13047,74
600988,赤峰黄金,2022-02-11,15:00-24:00,星期五,0,13,6,1,6,8385,53
601069,西部黄金,2022-02-11,15:00-24:00,星期五,0,53,24,2,27,20927,90
000975,银泰黄金,2022-02-11,15:00-9:00,星期五,0,12,3,0,9,4004,14
002155,湖南黄金,2022-02-11,15:00-9:00,星期五,0,48,16,0,32,21886,131
600489,中金黄金,2022-02-11,15:00-9:00,星期五,0,19,6,4,9,9401,58
600547,山东黄金,2022-02-11,15:00-9:00,星期五,0,21,6,1,14,9433,59
600916,中国黄金,2022-02-11,15:00-9:00,星期五,0,57,21,7,29,15635,47
600988,赤峰黄金,2022-02-11,15:00-9:00,星期五,0,25,16,3,6,11688,52
601069,西部黄金,2022-02-11,15:00-9:00,星期五,0,11,4,0,7,2850,8
000975,银泰黄金,2022-02-11,9:00-15:00,星期五,1,8,3,1,4,1911,13
002155,湖南黄金,2022-02-11,9:00-15:00,星期五,1,63,15,5,43,12014,50
600489,中金黄金,2022-02-11,9:00-15:00,星期五,1,33,10,11,12,6386,45
600547,山东黄金,2022-02-11,9:00-15:00,星期五,1,32,13,6,13,6398,16
600916,中国黄金,2022-02-11,9:00-15:00,星期五,1,61,17,9,35,10144,70
600988,赤峰黄金,2022-02-11,9:00-15:00,星期五,1,37,12,5,20,8566,58
601069,西部黄金,2022-02-11,9:00-15:00,星期五,1,9,2,1,6,1800,11
000975,银泰黄金,2022-02-12,0:00-24:00,星期六,0,7,3,0,4,1864,4
002155,湖南黄金,2022-02-12,0:00-24:00,星期六,0,44,17,2,25,15567,55
600489,中金黄金,2022-02-12,0:00-24:00,星期六,0,31,9,6,16,16201,99
600547,山东黄金,2022-02-12,0:00-24:00,星期六,0,22,8,1,13,9354,30
600916,中国黄金,2022-02-12,0:00-24:00,星期六,0,20,7,1,12,7055,30
600988,赤峰黄金,2022-02-12,0:00-24:00,星期六,0,19,6,2,11,8640,65
601069,西部黄金,2022-02-12,0:00-24:00,星期六,0,21,6,0,15,8553,37
000975,银泰黄金,2022-02-13,0:00-24:00,星期日,0,4,3,0,1,1465,3
002155,湖南黄金,2022-02-13,0:00-24:00,星期日,0,44,18,1,25,17086,51
600489,中金黄金,2022-02-13,0:00-24:00,星期日,0,21,10,2,9,9285,23
600547,山东黄金,2022-02-13,0:00-24:00,星期日,0,10,3,0,7,5644,16
600916,中国黄金,2022-02-13,0:00-24:00,星期日,0,7,3,0,4,2651,21
600988,赤峰黄金,2022-02-13,0:00-24:00,星期日,0,19,6,4,9,5557,13
601069,西部黄金,2022-02-13,0:00-24:00,星期日,0,11,4,2,5,3526,23
000975,银泰黄金,2022-02-14,0:00-9:00,星期一,0,1,1,0,0,267,0
002155,湖南黄金,2022-02-14,0:00-9:00,星期一,0,5,1,0,4,2789,16
600489,中金黄金,2022-02-14,0:00-9:00,星期一,0,3,0,1,2,659,2
600547,山东黄金,2022-02-14,0:00-9:00,星期一,0,2,1,0,1,816,6
600916,中国黄金,2022-02-14,0:00-9:00,星期一,0,3,0,0,3,907,5
600988,赤峰黄金,2022-02-14,0:00-9:00,星期一,0,1,0,0,1,170,0
601069,西部黄金,2022-02-14,0:00-9:00,星期一,0,2,2,0,0,693,2
000975,银泰黄金,2022-02-14,9:00-15:00,星期一,1,32,11,4,17,6309,19
002155,湖南黄金,2022-02-14,9:00-15:00,星期一,1,131,36,11,84,28982,157
600489,中金黄金,2022-02-14,9:00-15:00,星期一,1,97,26,15,56,17749,116
600547,山东黄金,2022-02-14,9:00-15:00,星期一,1,69,24,10,35,15682,63
600916,中国黄金,2022-02-14,9:00-15:00,星期一,1,57,20,5,32,9987,70
600988,赤峰黄金,2022-02-14,9:00-15:00,星期一,1,75,25,6,44,13018,48
601069,西部黄金,2022-02-14,9:00-15:00,星期一,1,95,29,9,57,15585,72
000975,银泰黄金,2022-02-15,15:00-9:00,星期二,0,17,9,0,8,4346,14
002155,湖南黄金,2022-02-15,15:00-9:00,星期二,0,69,25,2,42,21588,138
600489,中金黄金,2022-02-15,15:00-9:00,星期二,0,33,15,4,14,10966,85
600547,山东黄金,2022-02-15,15:00-9:00,星期二,0,35,16,2,17,11990,48
600916,中国黄金,2022-02-15,15:00-9:00,星期二,0,21,9,2,10,5337,38
600988,赤峰黄金,2022-02-15,15:00-9:00,星期二,0,42,13,4,25,14731,155
601069,西部黄金,2022-02-15,15:00-9:00,星期二,0,47,18,5,24,31572,204
000975,银泰黄金,2022-02-15,9:00-15:00,星期二,1,44,17,5,22,8905,42
002155,湖南黄金,2022-02-15,9:00-15:00,星期二,1,129,45,18,66,26423,190
600489,中金黄金,2022-02-15,9:00-15:00,星期二,1,71,24,7,40,13328,119
600547,山东黄金,2022-02-15,9:00-15:00,星期二,1,45,21,8,16,8533,26
600916,中国黄金,2022-02-15,9:00-15:00,星期二,1,49,24,5,20,6882,61
600988,赤峰黄金,2022-02-15,9:00-15:00,星期二,1,66,19,8,39,10205,83
601069,西部黄金,2022-02-15,9:00-15:00,星期二,1,65,18,11,36,10527,79
000975,银泰黄金,2022-02-16,15:00-9:00,星期三,0,19,3,4,12,6347,42
002155,湖南黄金,2022-02-16,15:00-9:00,星期三,0,106,18,10,78,28318,230
600489,中金黄金,2022-02-16,15:00-9:00,星期三,0,42,14,9,19,10444,88
600547,山东黄金,2022-02-16,15:00-9:00,星期三,0,40,11,7,22,9812,41
600916,中国黄金,2022-02-16,15:00-9:00,星期三,0,23,3,3,17,7229,36
600988,赤峰黄金,2022-02-16,15:00-9:00,星期三,0,41,11,6,24,10277,75
601069,西部黄金,2022-02-16,15:00-9:00,星期三,0,66,16,7,43,16136,112
000975,银泰黄金,2022-02-16,9:00-15:00,星期三,1,26,10,0,16,6471,28
002155,湖南黄金,2022-02-16,9:00-15:00,星期三,1,146,35,21,90,28681,208
600489,中金黄金,2022-02-16,9:00-15:00,星期三,1,78,27,9,42,12183,57
600547,山东黄金,2022-02-16,9:00-15:00,星期三,1,85,25,18,42,15436,57
600916,中国黄金,2022-02-16,9:00-15:00,星期三,1,47,22,6,19,8126,71
600988,赤峰黄金,2022-02-16,9:00-15:00,星期三,1,74,26,9,39,13653,125
601069,西部黄金,2022-02-16,9:00-15:00,星期三,1,70,13,14,43,11399,59
000975,银泰黄金,2022-02-17,15:00-9:00,星期四,0,8,3,0,5,2212,6
002155,湖南黄金,2022-02-17,15:00-9:00,星期四,0,66,16,3,47,19164,106
600489,中金黄金,2022-02-17,15:00-9:00,星期四,0,21,5,0,16,10802,93
600547,山东黄金,2022-02-17,15:00-9:00,星期四,0,30,8,4,18,11194,83
600916,中国黄金,2022-02-17,15:00-9:00,星期四,0,10,5,1,4,1925,16
600988,赤峰黄金,2022-02-17,15:00-9:00,星期四,0,23,12,1,10,9305,75
601069,西部黄金,2022-02-17,15:00-9:00,星期四,0,46,15,7,24,13607,84
000975,银泰黄金,2022-02-17,9:00-15:00,星期四,1,24,8,4,12,5528,19
002155,湖南黄金,2022-02-17,9:00-15:00,星期四,1,282,95,33,154,41685,294
600489,中金黄金,2022-02-17,9:00-15:00,星期四,1,114,44,14,56,20076,103
600547,山东黄金,2022-02-17,9:00-15:00,星期四,1,113,44,13,56,19980,82
600916,中国黄金,2022-02-17,9:00-15:00,星期四,1,49,13,14,22,11370,59
600988,赤峰黄金,2022-02-17,9:00-15:00,星期四,1,122,44,12,66,18878,127
601069,西部黄金,2022-02-17,9:00-15:00,星期四,1,153,55,20,78,21113,125
000975,银泰黄金,2022-02-18,15:00-24:00,星期五,0,5,2,0,3,1681,5
002155,湖南黄金,2022-02-18,15:00-24:00,星期五,0,57,22,7,28,24781,147
600489,中金黄金,2022-02-18,15:00-24:00,星期五,0,17,6,1,10,15796,103
600547,山东黄金,2022-02-18,15:00-24:00,星期五,0,15,5,2,8,4427,5
600916,中国黄金,2022-02-18,15:00-24:00,星期五,0,20,9,2,9,6345,25
600988,赤峰黄金,2022-02-18,15:00-24:00,星期五,0,25,7,1,17,8711,57
601069,西部黄金,2022-02-18,15:00-24:00,星期五,0,24,11,0,13,7315,47
000975,银泰黄金,2022-02-18,15:00-9:00,星期五,0,25,13,1,11,6813,16
002155,湖南黄金,2022-02-18,15:00-9:00,星期五,0,287,110,20,157,136160,715
600489,中金黄金,2022-02-18,15:00-9:00,星期五,0,78,36,9,33,19124,129
600547,山东黄金,2022-02-18,15:00-9:00,星期五,0,60,21,7,32,19395,79
600916,中国黄金,2022-02-18,15:00-9:00,星期五,0,25,11,2,12,6366,42
600988,赤峰黄金,2022-02-18,15:00-9:00,星期五,0,82,27,3,52,21197,138
601069,西部黄金,2022-02-18,15:00-9:00,星期五,0,157,56,11,90,37168,254
000975,银泰黄金,2022-02-18,9:00-15:00,星期五,1,18,8,3,7,4056,11
002155,湖南黄金,2022-02-18,9:00-15:00,星期五,1,296,85,35,176,51967,241
600489,中金黄金,2022-02-18,9:00-15:00,星期五,1,76,18,10,48,13881,85
600547,山东黄金,2022-02-18,9:00-15:00,星期五,1,95,23,15,57,20264,69
600916,中国黄金,2022-02-18,9:00-15:00,星期五,1,35,8,2,25,6691,31
600988,赤峰黄金,2022-02-18,9:00-15:00,星期五,1,94,26,4,64,17156,78
601069,西部黄金,2022-02-18,9:00-15:00,星期五,1,102,28,10,64,18058,80
000975,银泰黄金,2022-02-19,0:00-24:00,星期六,0,4,2,0,2,2180,6
002155,湖南黄金,2022-02-19,0:00-24:00,星期六,0,40,12,2,26,21948,90
600489,中金黄金,2022-02-19,0:00-24:00,星期六,0,15,6,2,7,8641,70
600547,山东黄金,2022-02-19,0:00-24:00,星期六,0,10,3,1,6,6775,30
600916,中国黄金,2022-02-19,0:00-24:00,星期六,0,8,3,0,5,2609,15
600988,赤峰黄金,2022-02-19,0:00-24:00,星期六,0,15,6,0,9,7362,34
601069,西部黄金,2022-02-19,0:00-24:00,星期六,0,23,6,5,12,8712,53
000975,银泰黄金,2022-02-20,0:00-24:00,星期日,0,4,3,0,1,1789,1
002155,湖南黄金,2022-02-20,0:00-24:00,星期日,0,36,14,5,17,15077,75
600489,中金黄金,2022-02-20,0:00-24:00,星期日,0,10,2,0,8,5620,40
600547,山东黄金,2022-02-20,0:00-24:00,星期日,0,13,10,0,3,7155,11
600916,中国黄金,2022-02-20,0:00-24:00,星期日,0,8,5,0,3,3543,34
600988,赤峰黄金,2022-02-20,0:00-24:00,星期日,0,11,3,0,8,5082,30
601069,西部黄金,2022-02-20,0:00-24:00,星期日,0,26,7,3,16,8046,23
000975,银泰黄金,2022-02-21,0:00-9:00,星期一,0,1,0,0,1,269,0
002155,湖南黄金,2022-02-21,0:00-9:00,星期一,0,18,7,0,11,4920,28
600489,中金黄金,2022-02-21,0:00-9:00,星期一,0,6,2,0,4,1378,5
600547,山东黄金,2022-02-21,0:00-9:00,星期一,0,7,5,0,2,1800,1
600916,中国黄金,2022-02-21,0:00-9:00,星期一,0,1,0,0,1,378,3
600988,赤峰黄金,2022-02-21,0:00-9:00,星期一,0,5,2,1,2,1972,13
601069,西部黄金,2022-02-21,0:00-9:00,星期一,0,8,3,2,3,2326,13
000975,银泰黄金,2022-02-21,9:00-15:00,星期一,1,7,4,0,3,3243,15
002155,湖南黄金,2022-02-21,9:00-15:00,星期一,1,115,36,11,68,22806,103
600489,中金黄金,2022-02-21,9:00-15:00,星期一,1,60,17,13,30,12422,57
600547,山东黄金,2022-02-21,9:00-15:00,星期一,1,40,10,7,23,8950,50
600916,中国黄金,2022-02-21,9:00-15:00,星期一,1,22,2,4,16,3512,34
600988,赤峰黄金,2022-02-21,9:00-15:00,星期一,1,63,17,5,41,11179,60
601069,西部黄金,2022-02-21,9:00-15:00,星期一,1,42,15,6,21,6587,28
000975,银泰黄金,2022-02-22,15:00-9:00,星期二,0,8,1,0,7,2274,8
